Iteration,Interval,Density
213000,15.5;16,0
214000,0;0.5,0
214000,0.5;1,0
214000,1;1.5,248.483
214000,1.5;2,161.409
214000,2;2.5,121.887
214000,2.5;3,126.722
214000,3;3.5,87.0114
214000,3.5;4,90.0685
214000,4;4.5,66.3346
214000,4.5;5,63.568
214000,5;5.5,51.3296
214000,5.5;6,46.4428
214000,6;6.5,39.1297
214000,6.5;7,33.4941
214000,7;7.5,28.2968
214000,7.5;8,23.1408
214000,8;8.5,18.2874
214000,8.5;9,13.5062
214000,9;9.5,9.17365
214000,9.5;10,5.94216
214000,10;10.5,3.73339
214000,10.5;11,2.39455
214000,11;11.5,1.28749
214000,11.5;12,0.684645
214000,12;12.5,0.30965
214000,12.5;13,0.128238
214000,13;13.5,0.0552926
214000,13.5;14,0.0126258
214000,14;14.5,0.00705324
214000,14.5;15,0.000731467
214000,15;15.5,0
214000,15.5;16,0
215000,0;0.5,0
215000,0.5;1,0
215000,1;1.5,248.081
215000,1.5;2,160.686
215000,2;2.5,121.574
215000,2.5;3,126.638
215000,3;3.5,86.6054
215000,3.5;4,90.1363
215000,4;4.5,65.9738
215000,4.5;5,63.6032
215000,5;5.5,50.7757
215000,5.5;6,46.5727
215000,6;6.5,39.0361
215000,6.5;7,33.5779
215000,7;7.5,28.1424
215000,7.5;8,23.2865
215000,8;8.5,18.2243
215000,8.5;9,13.5748
215000,9;9.5,9.2127
215000,9.5;10,6.01915
215000,10;10.5,3.797
215000,10.5;11,2.3739
215000,11;11.5,1.33024
215000,11.5;12,0.696171
215000,12;12.5,0.320254
215000,12.5;13,0.124322
215000,13;13.5,0.0552926
215000,13.5;14,0.0134675
215000,14;14.5,0.00783693
215000,14.5;15,0.00146293
215000,15;15.5,0
215000,15.5;16,0
216000,0;0.5,0
216000,0.5;1,0
216000,1;1.5,248.483
216000,1.5;2,161.202
216000,2;2.5,120.822
216000,2.5;3,127.142
216000,3;3.5,86.9512
216000,3.5;4,90.2493
216000,4;4.5,65.8681
216000,4.5;5,63.3707
216000,5;5.5,51.0642
216000,5.5;6,46.3129
216000,6;6.5,38.7266
216000,6.5;7,33.8782
216000,7;7.5,28.1697
216000,7.5;8,23.2468
216000,8;8.5,18.0326
216000,8.5;9,13.6704
216000,9;9.5,9.05649
216000,9.5;10,6.07774
216000,10;10.5,3.80912
216000,10.5;11,2.39318
216000,11;11.5,1.38053
216000,11.5;12,0.670814
216000,12;12.5,0.340402
216000,12.5;13,0.136069
216000,13;13.5,0.0652633
216000,13.5;14,0.0143092
216000,14;14.5,0.00862062
216000,14.5;15,0.000731467
216000,15;15.5,0
216000,15.5;16,0
217000,0;0.5,0
217000,0.5;1,0
217000,1;1.5,248.684
217000,1.5;2,160.996
217000,2;2.5,121.824
217000,2.5;3,128.191
217000,3;3.5,85.7031
217000,3.5;4,89.899
217000,4;4.5,66.2026
217000,4.5;5,63.6737
217000,5;5.5,50.9257
217000,5.5;6,46.3899
217000,6;6.5,39.0768
217000,6.5;7,33.5919
217000,7;7.5,28.3785
217000,7.5;8,23.0719
217000,8;8.5,18.1752
217000,8.5;9,13.5851
217000,9;9.5,9.01744
217000,9.5;10,6.07774
217000,10;10.5,3.7864
217000,10.5;11,2.36701
217000,11;11.5,1.35287
217000,11.5;12,0.695018
217000,12;12.5,0.327677
217000,12.5;13,0.139006
217000,13;13.5,0.0643569
217000,13.5;14,0.0143092
217000,14;14.5,0.00862062
217000,14.5;15,0.000731467
217000,15;15.5,0
217000,15.5;16,0
218000,0;0.5,0
218000,0.5;1,0
218000,1;1.5,248.985
218000,1.5;2,162.235
218000,2;2.5,121.041
218000,2.5;3,127.709
218000,3;3.5,86.8159
218000,3.5;4,89.8312
218000,4;4.5,66.9771
218000,4.5;5,63.3002
218000,5;5.5,51.5258
218000,5.5;6,46.2985
218000,6;6.5,39.0686
218000,6.5;7,33.6373
218000,7;7.5,28.0668
218000,7.5;8,23.1355
218000,8;8.5,18.1144
218000,8.5;9,13.4875
218000,9;9.5,9.18295
218000,9.5;10,6.04761
218000,10;10.5,3.7349
218000,10.5;11,2.31882
218000,11;11.5,1.36167
218000,11.5;12,0.700781
218000,12;12.5,0.31177
218000,12.5;13,0.124322
218000,13;13.5,0.0571054
218000,13.5;14,0.0126258
218000,14;14.5,0.00862062
218000,14.5;15,0.000731467
218000,15;15.5,0
218000,15.5;16,0
219000,0;0.5,0
219000,0.5;1,0
219000,1;1.5,248.784
219000,1.5;2,161.306
219000,2;2.5,122.137
219000,2.5;3,127.016
219000,3;3.5,87.3873
219000,3.5;4,89.8651
219000,4;4.5,67.1003
219000,4.5;5,63.2227
219000,5;5.5,51.4854
219000,5.5;6,46.3081
219000,6;6.5,39.0361
219000,6.5;7,33.6233
219000,7;7.5,28.1787
219000,7.5;8,23.2335
219000,8;8.5,18.0724
219000,8.5;9,13.5748
219000,9;9.5,9.14203
219000,9.5;10,5.95555
219000,10;10.5,3.78034
219000,10.5;11,2.30092
219000,11;11.5,1.31892
219000,11.5;12,0.690408
219000,12;12.5,0.306468
219000,12.5;13,0.127259
219000,13;13.5,0.0552926
219000,13.5;14,0.0134675
219000,14;14.5,0.00783693
219000,14.5;15,0.000731467
219000,15;15.5,0
219000,15.5;16,0
220000,0;0.5,0
220000,0.5;1,0
220000,1;1.5,248.985
220000,1.5;2,161.099
220000,2;2.5,122.106
220000,2.5;3,127.268
220000,3;3.5,87.0565
220000,3.5;4,89.9781
220000,4;4.5,66.7923
220000,4.5;5,63.4905
220000,5;5.5,51.3643
220000,5.5;6,46.3514
220000,6;6.5,38.9139
220000,6.5;7,33.6827
220000,7;7.5,28.2635
220000,7.5;8,23.1037
220000,8;8.5,18.0817
220000,8.5;9,13.5789
220000,9;9.5,9.13088
220000,9.5;10,6.01915
220000,10;10.5,3.76217
220000,10.5;11,2.31607
220000,11;11.5,1.33778
220000,11.5;12,0.688103
220000,12;12.5,0.31071
220000,12.5;13,0.121385
220000,13;13.5,0.0552926
220000,13.5;14,0.0109423
220000,14;14.5,0.00862062
220000,14.5;15,0.000731467
220000,15;15.5,0
220000,15.5;16,0
221000,0;0.5,0
221000,0.5;1,0
221000,1;1.5,249.689
221000,1.5;2,160.738
221000,2;2.5,122.043
221000,2.5;3,127.373
221000,3;3.5,87.252
221000,3.5;4,90.464
221000,4;4.5,66.8187
221000,4.5;5,63.7865
221000,5;5.5,51.3066
221000,5.5;6,46.438
221000,6;6.5,39.0849
221000,6.5;7,33.557
221000,7;7.5,28.1545
221000,7.5;8,23.0746
221000,8;8.5,18.0911
221000,8.5;9,13.5436
221000,9;9.5,9.0974
221000,9.5;10,6.00241
221000,10;10.5,3.72733
221000,10.5;11,2.30918
221000,11;11.5,1.34658
221000,11.5;12,0.671966
221000,12;12.5,0.324496
221000,12.5;13,0.112575
221000,13;13.5,0.0571054
221000,13.5;14,0.0109423
221000,14;14.5,0.00705324
221000,14.5;15,0.00146293
221000,15;15.5,0
221000,15.5;16,0
222000,0;0.5,0
222000,0.5;1,0
222000,1;1.5,249.387
222000,1.5;2,160.738
222000,2;2.5,121.542
222000,2.5;3,127.625
222000,3;3.5,86.47
222000,3.5;4,90.724
222000,4;4.5,66.2642
222000,4.5;5,63.5328
222000,5;5.5,51.1738
222000,5.5;6,46.4716
222000,6;6.5,39.0035
222000,6.5;7,33.5046
222000,7;7.5,28.2756
222000,7.5;8,23.0719
222000,8;8.5,18.1121
222000,8.5;9,13.6205
222000,9;9.5,8.99512
222000,9.5;10,6.03254
222000,10;10.5,3.80457
222000,10.5;11,2.3381
222000,11;11.5,1.36796
222000,11.5;12,0.683492
222000,12;12.5,0.330858
222000,12.5;13,0.137048
222000,13;13.5,0.0634505
222000,13.5;14,0.0117841
222000,14;14.5,0.00862062
222000,14.5;15,0
222000,15;15.5,0
222000,15.5;16,0
223000,0;0.5,0
223000,0.5;1,0
223000,1;1.5,249.287
223000,1.5;2,160.015
223000,2;2.5,122.419
223000,2.5;3,127.184
223000,3;3.5,86.8911
223000,3.5;4,89.9894
223000,4;4.5,66.6514
223000,4.5;5,63.5469
223000,5;5.5,51.4623
223000,5.5;6,46.1493
223000,6;6.5,39.0483
223000,6.5;7,33.6861
223000,7;7.5,28.097
223000,7.5;8,23.313
223000,8;8.5,18.0396
223000,8.5;9,13.6704
223000,9;9.5,9.11042
223000,9.5;10,5.99739
223000,10;10.5,3.80912
223000,10.5;11,2.29403
223000,11;11.5,1.34533
223000,11.5;12,0.666203
223000,12;12.5,0.30965
223000,12.5;13,0.115512
223000,13;13.5,0.0543861
223000,13.5;14,0.0117841
223000,14;14.5,0.00783693
223000,14.5;15,0.00146293
223000,15;15.5,0
223000,15.5;16,0
224000,0;0.5,0
224000,0.5;1,0
224000,1;1.5,248.282
224000,1.5;2,161.357
224000,2;2.5,121.605
224000,2.5;3,127.94
224000,3;3.5,86.3948
224000,3.5;4,90.238
224000,4;4.5,66.8803
224000,4.5;5,63.716
224000,5;5.5,51.2604
224000,5.5;6,46.4139
224000,6;6.5,39.0198
224000,6.5;7,33.7699
224000,7;7.5,27.9669
224000,7.5;8,23.313
224000,8;8.5,18.0022
224000,8.5;9,13.5186
224000,9;9.5,9.10298
224000,9.5;10,5.98233
224000,10;10.5,3.79549
224000,10.5;11,2.31331
224000,11;11.5,1.33652
224000,11.5;12,0.677729
224000,12;12.5,0.326617
224000,12.5;13,0.128238
224000,13;13.5,0.0598247
224000,13.5;14,0.0117841
224000,14;14.5,0.00862062
224000,14.5;15,0.000731467
224000,15;15.5,0
224000,15.5;16,0
225000,0;0.5,0
225000,0.5;1,0
225000,1;1.5,248.081
225000,1.5;2,161.512
225000,2;2.5,120.791
225000,2.5;3,127.94
225000,3;3.5,87.0565
225000,3.5;4,89.8312
225000,4;4.5,67.1179
225000,4.5;5,63.3636
225000,5;5.5,51.6528
225000,5.5;6,46.3418
225000,6;6.5,39.1338
225000,6.5;7,33.6338
225000,7;7.5,28.0335
225000,7.5;8,23.1832
225000,8;8.5,18.1331
225000,8.5;9,13.5872
225000,9;9.5,9.04719
225000,9.5;10,6.01413
225000,10;10.5,3.74853
225000,10.5;11,2.36151
225000,11;11.5,1.2988
225000,11.5;12,0.681187
225000,12;12.5,0.299045
225000,12.5;13,0.129217
225000,13;13.5,0.0552926
225000,13.5;14,0.0126258
225000,14;14.5,0.00783693
225000,14.5;15,0.000731467
225000,15;15.5,0
225000,15.5;16,0
226000,0;0.5,0
226000,0.5;1,0
226000,1;1.5,248.784
226000,1.5;2,160.841
226000,2;2.5,121.949
226000,2.5;3,127.121
226000,3;3.5,87.0565
226000,3.5;4,90.2041
226000,4;4.5,67.0563
226000,4.5;5,62.8985
226000,5;5.5,51.8316
226000,5.5;6,46.3129
226000,6;6.5,38.9424
226000,6.5;7,33.6408
226000,7;7.5,28.1727
226000,7.5;8,23.1647
226000,8;8.5,18.1144
226000,8.5;9,13.5477
226000,9;9.5,9.12716
226000,9.5;10,5.99405
226000,10;10.5,3.797
226000,10.5;11,2.31056
226000,11;11.5,1.33652
226000,11.5;12,0.680034
226000,12;12.5,0.307529
226000,12.5;13,0.123343
226000,13;13.5,0.0552926
226000,13.5;14,0.0117841
226000,14;14.5,0.00783693
226000,14.5;15,0.000731467
226000,15;15.5,0
226000,15.5;16,0
227000,0;0.5,0
227000,0.5;1,0
227000,1;1.5,248.583
227000,1.5;2,161.202
227000,2;2.5,121.667
227000,2.5;3,127.394
227000,3;3.5,86.9362
227000,3.5;4,90.1363
227000,4;4.5,67.2763
227000,4.5;5,63.3354
227000,5;5.5,51.6008
227000,5.5;6,46.4187
227000,6;6.5,38.9953
227000,6.5;7,33.728
227000,7;7.5,28.0456
227000,7.5;8,23.2918
227000,8;8.5,17.8783
227000,8.5;9,13.6329
227000,9;9.5,9.09182
227000,9.5;10,5.98233
227000,10;10.5,3.78185
227000,10.5;11,2.30643
227000,11;11.5,1.32772
227000,11.5;12,0.669661
227000,12;12.5,0.312831
227000,12.5;13,0.123343
227000,13;13.5,0.0571054
227000,13.5;14,0.0109423
227000,14;14.5,0.00862062
227000,14.5;15,0.000731467
227000,15;15.5,0
227000,15.5;16,0
228000,0;0.5,0
228000,0.5;1,0
228000,1;1.5,248.985
228000,1.5;2,161.873
228000,2;2.5,121.574
228000,2.5;3,128.317
228000,3;3.5,86.455
228000,3.5;4,90.0911
228000,4;4.5,67.0211
228000,4.5;5,63.5821
228000,5;5.5,51.5258
228000,5.5;6,46.4332
228000,6;6.5,39.1867
228000,6.5;7,33.5709
228000,7;7.5,28.0547
228000,7.5;8,23.2362
228000,8;8.5,17.9976
228000,8.5;9,13.5935
228000,9;9.5,9.07695
228000,9.5;10,6.00409
228000,10;10.5,3.73642
228000,10.5;11,2.3023
228000,11;11.5,1.31892
228000,11.5;12,0.666203
228000,12;12.5,0.316012
228000,12.5;13,0.122364
228000,13;13.5,0.0571054
228000,13.5;14,0.0126258
228000,14;14.5,0.00783693
228000,14.5;15,0.00146293
228000,15;15.5,0
228000,15.5;16,0
229000,0;0.5,0
229000,0.5;1,0
229000,1;1.5,250.393
229000,1.5;2,161.048
229000,2;2.5,121.761
229000,2.5;3,127.982
229000,3;3.5,86.7407
229000,3.5;4,90.3849
229000,4;4.5,67.0299
229000,4.5;5,63.4412
229000,5;5.5,51.7335
229000,5.5;6,46.3947
229000,6;6.5,39.2071
229000,6.5;7,33.4976
229000,7;7.5,28.1243
229000,7.5;8,23.1514
229000,8;8.5,18.049
229000,8.5;9,13.581
229000,9;9.5,9.06021
229000,9.5;10,5.9455
229000,10;10.5,3.74399
229000,10.5;11,2.31882
229000,11;11.5,1.31515
229000,11.5;12,0.678882
229000,12;12.5,0.301166
229000,12.5;13,0.123343
229000,13;13.5,0.056199
229000,13.5;14,0.0126258
229000,14;14.5,0.00862062
229000,14.5;15,0.000731467
229000,15;15.5,0
229000,15.5;16,0
230000,0;0.5,0
230000,0.5;1,0
230000,1;1.5,248.684
230000,1.5;2,160.893
230000,2;2.5,122.012
230000,2.5;3,127.541
230000,3;3.5,86.8309
230000,3.5;4,90.5206
230000,4;4.5,66.8715
230000,4.5;5,63.2297
230000,5;5.5,51.4912
230000,5.5;6,46.3081
230000,6;6.5,39.1867
230000,6.5;7,33.543
230000,7;7.5,28.1152
230000,7.5;8,23.1726
230000,8;8.5,18.0677
230000,8.5;9,13.5664
230000,9;9.5,9.11414
230000,9.5;10,6.00576
230000,10;10.5,3.75762
230000,10.5;11,2.34911
230000,11;11.5,1.31641
230000,11.5;12,0.673119
230000,12;12.5,0.321314
230000,12.5;13,0.120406
230000,13;13.5,0.0580119
230000,13.5;14,0.0126258
230000,14;14.5,0.00705324
230000,14.5;15,0.00146293
230000,15;15.5,0
230000,15.5;16,0
231000,0;0.5,0
231000,0.5;1,0
231000,1;1.5,248.282
231000,1.5;2,160.944
231000,2;2.5,121.793
231000,2.5;3,128.17
231000,3;3.5,86.7106
231000,3.5;4,90.3284
231000,4;4.5,67.0299
231000,4.5;5,63.3002
231000,5;5.5,51.7393
231000,5.5;6,46.2022
231000,6;6.5,39.1827
231000,6.5;7,33.6163
231000,7;7.5,27.9729
231000,7.5;8,23.2388
231000,8;8.5,18.0163
231000,8.5;9,13.6226
231000,9;9.5,9.10112
231000,9.5;10,5.98568
231000,10;10.5,3.74702
231000,10.5;11,2.32295
231000,11;11.5,1.32269
231000,11.5;12,0.680034
231000,12;12.5,0.303287
231000,12.5;13,0.127259
231000,13;13.5,0.0552926
231000,13.5;14,0.0126258
231000,14;14.5,0.00783693
231000,14.5;15,0.000731467
231000,15;15.5,0
231000,15.5;16,0
232000,0;0.5,0
232000,0.5;1,0
232000,1;1.5,249.186
232000,1.5;2,160.738
232000,2;2.5,121.354
232000,2.5;3,127.856
232000,3;3.5,86.3647
232000,3.5;4,90.3849
232000,4;4.5,67.2059
232000,4.5;5,63.2368
232000,5;5.5,51.5777
232000,5.5;6,46.3466
232000,6;6.5,38.975
232000,6.5;7,33.8817
232000,7;7.5,28.0456
232000,7.5;8,23.3156
232000,8;8.5,17.9999
232000,8.5;9,13.6454
232000,9;9.5,9.01744
232000,9.5;10,6.02418
232000,10;10.5,3.70916
232000,10.5;11,2.33672
232000,11;11.5,1.31264
232000,11.5;12,0.685797
232000,12;12.5,0.297985
232000,12.5;13,0.121385
232000,13;13.5,0.0534797
232000,13.5;14,0.0117841
232000,14;14.5,0.00862062
232000,14.5;15,0.000731467
232000,15;15.5,0
232000,15.5;16,0
233000,0;0.5,0
233000,0.5;1,0
233000,1;1.5,249.588
233000,1.5;2,159.447
233000,2;2.5,122.544
233000,2.5;3,126.701
233000,3;3.5,87.267
233000,3.5;4,90.1928
233000,4;4.5,66.9771
233000,4.5;5,63.2438
233000,5;5.5,51.497
233000,5.5;6,46.3947
233000,6;6.5,39.1094
233000,6.5;7,33.5674
233000,7;7.5,28.0849
233000,7.5;8,23.2282
233000,8;8.5,18.0911
233000,8.5;9,13.6475
233000,9;9.5,9.08996
233000,9.5;10,5.98065
233000,10;10.5,3.75156
233000,10.5;11,2.3381
233000,11;11.5,1.33527
233000,11.5;12,0.668508
233000,12;12.5,0.31177
233000,12.5;13,0.121385
233000,13;13.5,0.056199
233000,13.5;14,0.0117841
233000,14;14.5,0.00783693
233000,14.5;15,0.00146293
233000,15;15.5,0
233000,15.5;16,0
234000,0;0.5,0
234000,0.5;1,0
234000,1;1.5,249.287
234000,1.5;2,160.79
234000,2;2.5,120.759
234000,2.5;3,127.457
234000,3;3.5,86.5302
234000,3.5;4,90.1363
234000,4;4.5,66.8363
234000,4.5;5,63.1734
234000,5;5.5,51.2373
234000,5.5;6,46.462
234000,6;6.5,39.0157
234000,6.5;7,33.7455
234000,7;7.5,27.9911
234000,7.5;8,23.26
234000,8;8.5,18.0373
234000,8.5;9,13.7015
234000,9;9.5,9.13274
234000,9.5;10,5.98735
234000,10;10.5,3.80912
234000,10.5;11,2.33259
234000,11;11.5,1.35161
234000,11.5;12,0.678882
234000,12;12.5,0.321314
234000,12.5;13,0.122364
234000,13;13.5,0.0589183
234000,13.5;14,0.0126258
234000,14;14.5,0.00783693
234000,14.5;15,0.00146293
234000,15;15.5,0
234000,15.5;16,0
235000,0;0.5,0
235000,0.5;1,0
235000,1;1.5,249.086
235000,1.5;2,161.048
235000,2;2.5,121.073
235000,2.5;3,128.317
235000,3;3.5,86.3647
235000,3.5;4,90.4188
235000,4;4.5,67.0299
235000,4.5;5,63.0465
235000,5;5.5,51.6124
235000,5.5;6,46.3081
235000,6;6.5,39.1338
235000,6.5;7,33.6966
235000,7;7.5,28.091
235000,7.5;8,23.2362
235000,8;8.5,18.0513
235000,8.5;9,13.6641
235000,9;9.5,9.02859
235000,9.5;10,5.98233
235000,10;10.5,3.77125
235000,10.5;11,2.33121
235000,11;11.5,1.31264
235000,11.5;12,0.683492
235000,12;12.5,0.306468
235000,12.5;13,0.121385
235000,13;13.5,0.056199
235000,13.5;14,0.0109423
235000,14;14.5,0.00862062
235000,14.5;15,0.000731467
235000,15;15.5,0
235000,15.5;16,0
236000,0;0.5,0
236000,0.5;1,0
236000,1;1.5,249.287
236000,1.5;2,160.067
236000,2;2.5,122.419
236000,2.5;3,127.1
236000,3;3.5,87.0264
236000,3.5;4,89.9894
236000,4;4.5,67.0651
236000,4.5;5,63.2227
236000,5;5.5,51.2777
236000,5.5;6,46.438
236000,6;6.5,38.9505
236000,6.5;7,33.7176
236000,7;7.5,27.9608
236000,7.5;8,23.3633
236000,8;8.5,17.9695
236000,8.5;9,13.6974
236000,9;9.5,9.0881
236000,9.5;10,6.03422
236000,10;10.5,3.75914
236000,10.5;11,2.34361
236000,11;11.5,1.32144
236000,11.5;12,0.688103
236000,12;12.5,0.302226
236000,12.5;13,0.127259
236000,13;13.5,0.0589183
236000,13.5;14,0.0117841
236000,14;14.5,0.00783693
236000,14.5;15,0.00146293
236000,15;15.5,0
236000,15.5;16,0
237000,0;0.5,0
237000,0.5;1,0
237000,1;1.5,249.689
237000,1.5;2,160.48
237000,2;2.5,121.855
237000,2.5;3,127.835
237000,3;3.5,87.0715
237000,3.5;4,90.012
237000,4;4.5,67.0475
237000,4.5;5,63.3284
237000,5;5.5,51.6874
237000,5.5;6,46.2552
237000,6;6.5,39.2071
237000,6.5;7,33.7211
237000,7;7.5,27.9275
237000,7.5;8,23.2945
237000,8;8.5,17.9952
237000,8.5;9,13.6101
237000,9;9.5,9.06021
237000,9.5;10,5.99237
237000,10;10.5,3.7349
237000,10.5;11,2.30505
237000,11;11.5,1.3403
237000,11.5;12,0.680034
237000,12;12.5,0.31071
237000,12.5;13,0.123343
237000,13;13.5,0.0552926
237000,13.5;14,0.0126258
237000,14;14.5,0.00783693
237000,14.5;15,0.000731467
237000,15;15.5,0
237000,15.5;16,0
238000,0;0.5,0
238000,0.5;1,0
238000,1;1.5,249.689
238000,1.5;2,161.151
238000,2;2.5,121.761
238000,2.5;3,127.94
238000,3;3.5,86.9963
238000,3.5;4,90.3623
238000,4;4.5,67.2059
238000,4.5;5,63.4553
238000,5;5.5,51.722
238000,5.5;6,46.3321
238000,6;6.5,39.1256
238000,6.5;7,33.5395
238000,7;7.5,28.1939
238000,7.5;8,23.1064
238000,8;8.5,18.1028
238000,8.5;9,13.4854
238000,9;9.5,9.13459
238000,9.5;10,5.95889
238000,10;10.5,3.73793
238000,10.5;11,2.2844
238000,11;11.5,1.33024
238000,11.5;12,0.659288
238000,12;12.5,0.306468
238000,12.5;13,0.115512
238000,13;13.5,0.056199
238000,13.5;14,0.0126258
238000,14;14.5,0.00705324
238000,14.5;15,0.00146293
238000,15;15.5,0
238000,15.5;16,0
239000,0;0.5,0
239000,0.5;1,0
239000,1;1.5,247.98
239000,1.5;2,161.512
239000,2;2.5,121.354
239000,2.5;3,127.604
239000,3;3.5,86.8309
239000,3.5;4,90.1928
239000,4;4.5,67.0827
239000,4.5;5,63.1874
239000,5;5.5,51.7508
239000,5.5;6,46.3658
239000,6;6.5,39.1012
239000,6.5;7,33.7246
239000,7;7.5,28.0547
239000,7.5;8,23.1673
239000,8;8.5,17.9461
239000,8.5;9,13.6579
239000,9;9.5,9.02302
239000,9.5;10,5.96057
239000,10;10.5,3.76974
239000,10.5;11,2.34498
239000,11;11.5,1.33275
239000,11.5;12,0.68695
239000,12;12.5,0.317073
239000,12.5;13,0.133132
239000,13;13.5,0.0616376
239000,13.5;14,0.0109423
239000,14;14.5,0.00862062
239000,14.5;15,0.000731467
239000,15;15.5,0
239000,15.5;16,0
240000,0;0.5,0
240000,0.5;1,0
240000,1;1.5,249.488
240000,1.5;2,161.357
240000,2;2.5,121.292
240000,2.5;3,127.73
240000,3;3.5,87.252
240000,3.5;4,90.3058
240000,4;4.5,67.1355
240000,4.5;5,63.4412
240000,5;5.5,51.7393
240000,5.5;6,46.2215
240000,6;6.5,39.1134
240000,6.5;7,33.742
240000,7;7.5,27.9729
240000,7.5;8,23.3077
240000,8;8.5,17.9999
240000,8.5;9,13.5685
240000,9;9.5,9.05649
240000,9.5;10,5.97731
240000,10;10.5,3.74702
240000,10.5;11,2.3023
240000,11;11.5,1.32144
240000,11.5;12,0.665051
240000,12;12.5,0.307529
240000,12.5;13,0.120406
240000,13;13.5,0.0525733
240000,13.5;14,0.0117841
240000,14;14.5,0.00783693
240000,14.5;15,0.000731467
240000,15;15.5,0
240000,15.5;16,0
241000,0;0.5,0
241000,0.5;1,0
241000,1;1.5,248.483
241000,1.5;2,160.015
241000,2;2.5,122.074
241000,2.5;3,127.226
241000,3;3.5,86.8009
241000,3.5;4,89.7182
241000,4;4.5,66.7923
241000,4.5;5,63.1311
241000,5;5.5,51.1565
241000,5.5;6,46.361
241000,6;6.5,39.0605
241000,6.5;7,33.7246
241000,7;7.5,28.0244
241000,7.5;8,23.4269
241000,8;8.5,18.0607
241000,8.5;9,13.5976
241000,9;9.5,9.16807
241000,9.5;10,6.02418
241000,10;10.5,3.79549
241000,10.5;11,2.33259
241000,11;11.5,1.3491
241000,11.5;12,0.68234
241000,12;12.5,0.304347
241000,12.5;13,0.125301
241000,13;13.5,0.0580119
241000,13.5;14,0.0117841
241000,14;14.5,0.00862062
241000,14.5;15,0.000731467
241000,15;15.5,0
241000,15.5;16,0
242000,0;0.5,0
242000,0.5;1,0
242000,1;1.5,250.192
242000,1.5;2,160.893
242000,2;2.5,121.511
242000,2.5;3,128.275
242000,3;3.5,86.9963
242000,3.5;4,90.4414
242000,4;4.5,67.2939
242000,4.5;5,63.6949
242000,5;5.5,51.5143
242000,5.5;6,46.5053
242000,6;6.5,39.0768
242000,6.5;7,33.763
242000,7;7.5,28.0456
242000,7.5;8,23.1885
242000,8;8.5,17.9438
242000,8.5;9,13.529
242000,9;9.5,8.94119
242000,9.5;10,5.95387
242000,10;10.5,3.73642
242000,10.5;11,2.3202
242000,11;11.5,1.32647
242000,11.5;12,0.681187
242000,12;12.5,0.306468
242000,12.5;13,0.131174
242000,13;13.5,0.0589183
242000,13.5;14,0.0134675
242000,14;14.5,0.00705324
242000,14.5;15,0.00146293
242000,15;15.5,0
242000,15.5;16,0
243000,0;0.5,0
243000,0.5;1,0
243000,1;1.5,249.387
243000,1.5;2,160.325
243000,2;2.5,122.669
243000,2.5;3,127.709
243000,3;3.5,86.6354
243000,3.5;4,90.1476
243000,4;4.5,66.8979
243000,4.5;5,63.3002
243000,5;5.5,51.5893
243000,5.5;6,46.2744
243000,6;6.5,39.2356
243000,6.5;7,33.6861
243000,7;7.5,28.0879
243000,7.5;8,23.0905
243000,8;8.5,18.1425
243000,8.5;9,13.5124
243000,9;9.5,9.12716
243000,9.5;10,5.98568
243000,10;10.5,3.76065
243000,10.5;11,2.31882
243000,11;11.5,1.33024
243000,11.5;12,0.678882
243000,12;12.5,0.307529
243000,12.5;13,0.125301
243000,13;13.5,0.0534797
243000,13.5;14,0.0134675
243000,14;14.5,0.00783693
243000,14.5;15,0.000731467
243000,15;15.5,0
243000,15.5;16,0
244000,0;0.5,0
244000,0.5;1,0
244000,1;1.5,248.483
244000,1.5;2,161.409
244000,2;2.5,121.793
244000,2.5;3,128.107
244000,3;3.5,87.1467
244000,3.5;4,90.0007
244000,4;4.5,67.4876
244000,4.5;5,63.3214
244000,5;5.5,51.8547
244000,5.5;6,46.3658
244000,6;6.5,39.0686
244000,6.5;7,33.6722
244000,7;7.5,27.8912
244000,7.5;8,23.313
244000,8;8.5,18.0116
244000,8.5;9,13.5685
244000,9;9.5,9.0881
244000,9.5;10,5.95555
244000,10;10.5,3.71521
244000,10.5;11,2.30505
244000,11;11.5,1.31641
244000,11.5;12,0.670814
244000,12;12.5,0.303287
244000,12.5;13,0.124322
244000,13;13.5,0.0534797
244000,13.5;14,0.0126258
244000,14;14.5,0.00705324
244000,14.5;15,0.000731467
244000,15;15.5,0
244000,15.5;16,0
245000,0;0.5,0
245000,0.5;1,0
245000,1;1.5,248.382
245000,1.5;2,161.048
245000,2;2.5,121.855
245000,2.5;3,128.233
245000,3;3.5,86.3196
245000,3.5;4,90.2493
245000,4;4.5,67.0563
245000,4.5;5,63.3848
245000,5;5.5,51.8201
245000,5.5;6,46.2407
245000,6;6.5,39.2152
245000,6.5;7,33.5849
245000,7;7.5,28.0002
245000,7.5;8,23.2945
245000,8;8.5,17.9578
245000,8.5;9,13.635
245000,9;9.5,9.03231
245000,9.5;10,6.00911
245000,10;10.5,3.74096
245000,10.5;11,2.33259
245000,11;11.5,1.32521
245000,11.5;12,0.670814
245000,12;12.5,0.307529
245000,12.5;13,0.124322
245000,13;13.5,0.0571054
245000,13.5;14,0.0126258
245000,14;14.5,0.00862062
245000,14.5;15,0.000731467
245000,15;15.5,0
245000,15.5;16,0
246000,0;0.5,0
246000,0.5;1,0
246000,1;1.5,249.287
246000,1.5;2,160.996
246000,2;2.5,121.793
