Iteration,Interval,Density
213000,14.5;15,0
213000,15;15.5,0
213000,15.5;16,0
214000,0;0.5,0
214000,0.5;1,37.6515
214000,1;1.5,169.877
214000,1.5;2,113.146
214000,2;2.5,116.063
214000,2.5;3,98.0744
214000,3;3.5,92.3951
214000,3.5;4,80.3271
214000,4;4.5,73.1203
214000,4.5;5,64.1459
214000,5;5.5,55.6571
214000,5.5;6,49.1608
214000,6;6.5,41.8377
214000,6.5;7,35.6449
214000,7;7.5,29.3955
214000,7.5;8,23.8401
214000,8;8.5,18.61
214000,8.5;9,13.7535
214000,9;9.5,9.25733
214000,9.5;10,5.94718
214000,10;10.5,3.61071
214000,10.5;11,2.09575
214000,11;11.5,1.09009
214000,11.5;12,0.538265
214000,12;12.5,0.224814
214000,12.5;13,0.0871233
214000,13;13.5,0.0308188
214000,13.5;14,0.00673375
214000,14;14.5,0.000783693
214000,14.5;15,0
214000,15;15.5,0
214000,15.5;16,0
215000,0;0.5,0
215000,0.5;1,36.5602
215000,1;1.5,180.632
215000,1.5;2,113.559
215000,2;2.5,117.879
215000,2.5;3,104.392
215000,3;3.5,91.7184
215000,3.5;4,83.0732
215000,4;4.5,73.3668
215000,4.5;5,65.8443
215000,5;5.5,56.788
215000,5.5;6,49.4783
215000,6;6.5,42.3875
215000,6.5;7,35.6065
215000,7;7.5,29.3228
215000,7.5;8,23.2653
215000,8;8.5,18.3295
215000,8.5;9,13.2256
215000,9;9.5,8.86495
215000,9.5;10,5.60739
215000,10;10.5,3.41533
215000,10.5;11,1.93602
215000,11;11.5,1.06746
215000,11.5;12,0.481787
215000,12;12.5,0.236479
215000,12.5;13,0.0890811
215000,13;13.5,0.0308188
215000,13.5;14,0.00841719
215000,14;14.5,0.00235108
215000,14.5;15,0.000731467
215000,15;15.5,0
215000,15.5;16,0
216000,0;0.5,0
216000,0.5;1,37.1058
216000,1;1.5,176.511
216000,1.5;2,111.546
216000,2;2.5,118.693
216000,2.5;3,100.509
216000,3;3.5,94.8313
216000,3.5;4,81.3216
216000,4;4.5,75.435
216000,4.5;5,63.8288
216000,5;5.5,57.9651
216000,5.5;6,49.4495
216000,6;6.5,41.8377
216000,6.5;7,35.2294
216000,7;7.5,29.111
216000,7.5;8,23.3051
216000,8;8.5,18.1191
216000,8.5;9,13.396
216000,9;9.5,9.05649
216000,9.5;10,5.66262
216000,10;10.5,3.47743
216000,10.5;11,2.05169
216000,11;11.5,1.10644
216000,11.5;12,0.511755
216000,12;12.5,0.254507
216000,12.5;13,0.0871233
216000,13;13.5,0.0407896
216000,13.5;14,0.00841719
216000,14;14.5,0.00235108
216000,14.5;15,0.000731467
216000,15;15.5,0
216000,15.5;16,0
217000,0;0.5,0
217000,0.5;1,42.2897
217000,1;1.5,175.003
217000,1.5;2,115.676
217000,2;2.5,118.067
217000,2.5;3,99.3127
217000,3;3.5,93.5981
217000,3.5;4,82.7681
217000,4;4.5,74.1589
217000,4.5;5,66.0064
217000,5;5.5,55.8302
217000,5.5;6,49.6852
217000,6;6.5,41.512
217000,6.5;7,35.5297
217000,7;7.5,29.1564
217000,7.5;8,23.2547
217000,8;8.5,18.2781
217000,8.5;9,13.2132
217000,9;9.5,9.0007
217000,9.5;10,5.73962
217000,10;10.5,3.48349
217000,10.5;11,2.0572
217000,11;11.5,1.15924
217000,11.5;12,0.539417
217000,12;12.5,0.270413
217000,12.5;13,0.0939757
217000,13;13.5,0.0407896
217000,13.5;14,0.0168344
217000,14;14.5,0.00235108
217000,14.5;15,0.000731467
217000,15;15.5,0
217000,15.5;16,0
218000,0;0.5,0
218000,0.5;1,38.7429
218000,1;1.5,177.918
218000,1.5;2,114.179
218000,2;2.5,116.439
218000,2.5;3,101.747
218000,3;3.5,94.5155
218000,3.5;4,82.7568
218000,4;4.5,74.3877
218000,4.5;5,65.6682
218000,5;5.5,56.5976
218000,5.5;6,49.6034
218000,6;6.5,42.1635
218000,6.5;7,35.6763
218000,7;7.5,28.9536
218000,7.5;8,23.5593
218000,8;8.5,17.9508
218000,8.5;9,13.3441
218000,9;9.5,8.92631
218000,9.5;10,5.83336
218000,10;10.5,3.3805
218000,10.5;11,1.95255
218000,11;11.5,1.01088
218000,11.5;12,0.481787
218000,12;12.5,0.225875
218000,12.5;13,0.079292
218000,13;13.5,0.0280995
218000,13.5;14,0.00841719
218000,14;14.5,0.00235108
218000,14.5;15,0
218000,15;15.5,0
218000,15.5;16,0
219000,0;0.5,0
219000,0.5;1,35.196
219000,1;1.5,176.109
219000,1.5;2,113.921
219000,2;2.5,117.566
219000,2.5;3,99.8164
219000,3;3.5,94.1245
219000,3.5;4,83.3105
219000,4;4.5,74.8542
219000,4.5;5,65.4215
219000,5;5.5,57.29
219000,5.5;6,49.3773
219000,6;6.5,41.9599
219000,6.5;7,35.2189
219000,7;7.5,28.9021
219000,7.5;8,23.5964
219000,8;8.5,17.9485
219000,8.5;9,13.5041
219000,9;9.5,8.87238
219000,9.5;10,5.63249
219000,10;10.5,3.51529
219000,10.5;11,1.97182
219000,11;11.5,1.11901
219000,11.5;12,0.48294
219000,12;12.5,0.251325
219000,12.5;13,0.0841865
219000,13;13.5,0.0426025
219000,13.5;14,0.0092589
219000,14;14.5,0.00156739
219000,14.5;15,0
219000,15;15.5,0
219000,15.5;16,0
220000,0;0.5,0
220000,0.5;1,36.0145
220000,1;1.5,172.189
220000,1.5;2,112.682
220000,2;2.5,114.185
220000,2.5;3,99.9843
220000,3;3.5,90.6958
220000,3.5;4,80.361
220000,4;4.5,71.6945
220000,4.5;5,64.0261
220000,5;5.5,55.9514
220000,5.5;6,48.8722
220000,6;6.5,41.4753
220000,6.5;7,35.7776
220000,7;7.5,28.9203
220000,7.5;8,23.8216
220000,8;8.5,18.5609
220000,8.5;9,13.6932
220000,9;9.5,9.50652
220000,9.5;10,6.02585
220000,10;10.5,3.70916
220000,10.5;11,2.12054
220000,11;11.5,1.21959
220000,11.5;12,0.623557
220000,12;12.5,0.266171
220000,12.5;13,0.108659
220000,13;13.5,0.0389767
220000,13.5;14,0.0143092
220000,14;14.5,0.00391846
220000,14.5;15,0
220000,15;15.5,0
220000,15.5;16,0
221000,0;0.5,0
221000,0.5;1,39.5614
221000,1;1.5,172.189
221000,1.5;2,113.198
221000,2;2.5,116.063
221000,2.5;3,101.16
221000,3;3.5,91.6131
221000,3.5;4,82.3387
221000,4;4.5,72.4162
221000,4.5;5,64.3855
221000,5;5.5,56.4245
221000,5.5;6,48.7904
221000,6;6.5,42.3427
221000,6.5;7,35.17
221000,7;7.5,29.4227
221000,7.5;8,23.8401
221000,8;8.5,18.3342
221000,8.5;9,13.7826
221000,9;9.5,9.08252
221000,9.5;10,5.86683
221000,10;10.5,3.61525
221000,10.5;11,1.98422
221000,11;11.5,1.13284
221000,11.5;12,0.517518
221000,12;12.5,0.219512
221000,12.5;13,0.09006
221000,13;13.5,0.0253802
221000,13.5;14,0.00757547
221000,14;14.5,0.00313477
221000,14.5;15,0.000731467
221000,15;15.5,0
221000,15.5;16,0
222000,0;0.5,0
222000,0.5;1,36.0145
222000,1;1.5,176.009
222000,1.5;2,110.875
222000,2;2.5,115.249
222000,2.5;3,100.824
222000,3;3.5,90.8913
222000,3.5;4,81.6041
222000,4;4.5,72.2138
222000,4.5;5,64.6533
222000,5;5.5,55.6571
222000,5.5;6,48.7952
222000,6;6.5,42.1798
222000,6.5;7,35.3132
222000,7;7.5,29.5862
222000,7.5;8,23.5593
222000,8;8.5,18.7713
222000,8.5;9,13.6392
222000,9;9.5,9.30754
222000,9.5;10,5.93379
222000,10;10.5,3.5365
222000,10.5;11,2.08473
222000,11;11.5,1.09512
222000,11.5;12,0.565927
222000,12;12.5,0.237539
222000,12.5;13,0.0959335
222000,13;13.5,0.0308188
222000,13.5;14,0.0109423
222000,14;14.5,0.00156739
222000,14.5;15,0.000731467
222000,15;15.5,0
222000,15.5;16,0
223000,0;0.5,0
223000,0.5;1,43.6539
223000,1;1.5,169.977
223000,1.5;2,113.198
223000,2;2.5,114.404
223000,2.5;3,99.9003
223000,3;3.5,92.1094
223000,3.5;4,82.3613
223000,4;4.5,72.8475
223000,4.5;5,64.6463
223000,5;5.5,56.7188
223000,5.5;6,48.8578
223000,6;6.5,41.7278
223000,6.5;7,35.2992
223000,7;7.5,29.1352
223000,7.5;8,23.554
223000,8;8.5,18.3272
223000,8.5;9,13.6683
223000,9;9.5,9.38565
223000,9.5;10,5.80155
223000,10;10.5,3.6516
223000,10.5;11,2.0627
223000,11;11.5,1.15044
223000,11.5;12,0.570537
223000,12;12.5,0.240721
223000,12.5;13,0.0959335
223000,13;13.5,0.0380703
223000,13.5;14,0.0126258
223000,14;14.5,0.000783693
223000,14.5;15,0.00146293
223000,15;15.5,0
223000,15.5;16,0
224000,0;0.5,0
224000,0.5;1,36.5602
224000,1;1.5,174.903
224000,1.5;2,108.243
224000,2;2.5,115.186
224000,2.5;3,98.3473
224000,3;3.5,90.6807
224000,3.5;4,80.9826
224000,4;4.5,71.9938
224000,4.5;5,64.1459
224000,5;5.5,55.7725
224000,5.5;6,48.8289
224000,6;6.5,41.4305
224000,6.5;7,35.6379
224000,7;7.5,29.0535
224000,7.5;8,24.0044
224000,8;8.5,18.4137
224000,8.5;9,13.8491
224000,9;9.5,9.48793
224000,9.5;10,6.03254
224000,10;10.5,3.75762
224000,10.5;11,2.0806
224000,11;11.5,1.20325
224000,11.5;12,0.569385
224000,12;12.5,0.294803
224000,12.5;13,0.104744
224000,13;13.5,0.041696
224000,13.5;14,0.0168344
224000,14;14.5,0.00235108
224000,14.5;15,0
224000,15;15.5,0
224000,15.5;16,0
225000,0;0.5,0
225000,0.5;1,34.6503
225000,1;1.5,173.898
225000,1.5;2,111.133
225000,2;2.5,112.932
225000,2.5;3,98.2843
225000,3;3.5,89.9589
225000,3.5;4,80.3384
225000,4;4.5,70.9992
225000,4.5;5,63.8992
225000,5;5.5,55.3975
225000,5.5;6,48.5306
225000,6;6.5,41.8825
225000,6.5;7,34.793
225000,7;7.5,29.5771
225000,7.5;8,23.8216
225000,8;8.5,18.5633
225000,8.5;9,14.1089
225000,9;9.5,9.67389
225000,9.5;10,6.16645
225000,10;10.5,3.80003
225000,10.5;11,2.21555
225000,11;11.5,1.17433
225000,11.5;12,0.599352
225000,12;12.5,0.260869
225000,12.5;13,0.0988702
225000,13;13.5,0.0317252
225000,13.5;14,0.0109423
225000,14;14.5,0.00235108
225000,14.5;15,0.000731467
225000,15;15.5,0
225000,15.5;16,0
226000,0;0.5,0
226000,0.5;1,34.3775
226000,1;1.5,172.792
226000,1.5;2,111.03
226000,2;2.5,115.468
226000,2.5;3,99.6065
226000,3;3.5,89.237
226000,3.5;4,83.2766
226000,4;4.5,72.3898
226000,4.5;5,63.6737
226000,5;5.5,56.413
226000,5.5;6,48.4152
226000,6;6.5,41.6748
226000,6.5;7,35.1177
226000,7;7.5,28.9445
226000,7.5;8,23.5117
226000,8;8.5,18.243
226000,8.5;9,13.7285
226000,9;9.5,9.48049
226000,9.5;10,6.03757
226000,10;10.5,3.81366
226000,10.5;11,2.24997
226000,11;11.5,1.26486
226000,11.5;12,0.623557
226000,12;12.5,0.270413
226000,12.5;13,0.116491
226000,13;13.5,0.0380703
226000,13.5;14,0.0151509
226000,14;14.5,0.00156739
226000,14.5;15,0.000731467
226000,15;15.5,0
226000,15.5;16,0
227000,0;0.5,0
227000,0.5;1,34.1046
227000,1;1.5,177.315
227000,1.5;2,106.797
227000,2;2.5,117.535
227000,2.5;3,97.0041
227000,3;3.5,90.2446
227000,3.5;4,80.1124
227000,4;4.5,70.8408
227000,4.5;5,63.3707
227000,5;5.5,55.2763
227000,5.5;6,48.675
227000,6;6.5,41.4631
227000,6.5;7,35.7077
227000,7;7.5,29.3955
227000,7.5;8,24.0679
227000,8;8.5,18.7316
227000,8.5;9,13.9031
227000,9;9.5,9.48421
227000,9.5;10,6.20662
227000,10;10.5,3.68038
227000,10.5;11,2.24584
227000,11;11.5,1.1693
227000,11.5;12,0.606268
227000,12;12.5,0.256627
227000,12.5;13,0.111596
227000,13;13.5,0.0371639
227000,13.5;14,0.0126258
227000,14;14.5,0.00313477
227000,14.5;15,0.00146293
227000,15;15.5,0
227000,15.5;16,0
228000,0;0.5,0
228000,0.5;1,35.7417
228000,1;1.5,177.315
228000,1.5;2,111.03
228000,2;2.5,119.413
228000,2.5;3,99.3966
228000,3;3.5,94.3049
228000,3.5;4,81.9544
228000,4;4.5,73.5252
228000,4.5;5,65.0832
228000,5;5.5,56.4764
228000,5.5;6,49.5746
228000,6;6.5,41.9517
228000,6.5;7,35.2469
228000,7;7.5,29.2986
228000,7.5;8,23.4931
228000,8;8.5,18.5259
228000,8.5;9,13.4605
228000,9;9.5,9.0881
228000,9.5;10,5.76473
228000,10;10.5,3.44259
228000,10.5;11,1.94015
228000,11;11.5,1.09763
228000,11.5;12,0.494466
228000,12;12.5,0.225875
228000,12.5;13,0.0920178
228000,13;13.5,0.0280995
228000,13.5;14,0.00757547
228000,14;14.5,0.00313477
228000,14.5;15,0.000731467
228000,15;15.5,0
228000,15.5;16,0
229000,0;0.5,0
229000,0.5;1,34.3775
229000,1;1.5,178.723
229000,1.5;2,111.907
229000,2;2.5,119.006
229000,2.5;3,98.8719
229000,3;3.5,93.9591
229000,3.5;4,82.8698
229000,4;4.5,73.5428
229000,4.5;5,65.9078
229000,5;5.5,56.5976
229000,5.5;6,49.334
229000,6;6.5,41.9558
229000,6.5;7,35.3481
229000,7;7.5,29.0686
229000,7.5;8,23.607
229000,8;8.5,18.2407
229000,8.5;9,13.1654
229000,9;9.5,9.13645
229000,9.5;10,5.67769
229000,10;10.5,3.58042
229000,10.5;11,1.97871
229000,11;11.5,1.11272
229000,11.5;12,0.533654
229000,12;12.5,0.216331
229000,12.5;13,0.0988702
229000,13;13.5,0.0244738
229000,13.5;14,0.00841719
229000,14;14.5,0.00156739
229000,14.5;15,0
229000,15;15.5,0
229000,15.5;16,0
230000,0;0.5,0
230000,0.5;1,30.8306
230000,1;1.5,179.225
230000,1.5;2,113.921
230000,2;2.5,117.754
230000,2.5;3,99.8374
230000,3;3.5,94.1696
230000,3.5;4,81.7623
230000,4;4.5,73.9828
230000,4.5;5,65.2383
230000,5;5.5,56.7303
230000,5.5;6,49.0839
230000,6;6.5,42.1024
230000,6.5;7,35.191
230000,7;7.5,29.4439
230000,7.5;8,23.5382
230000,8;8.5,18.5048
230000,8.5;9,13.3711
230000,9;9.5,8.94863
230000,9.5;10,5.7279
230000,10;10.5,3.50318
230000,10.5;11,2.00349
230000,11;11.5,1.06997
230000,11.5;12,0.517518
230000,12;12.5,0.200424
230000,12.5;13,0.0802709
230000,13;13.5,0.0308188
230000,13.5;14,0.00757547
230000,14;14.5,0.000783693
230000,14.5;15,0.000731467
230000,15;15.5,0
230000,15.5;16,0
231000,0;0.5,0
231000,0.5;1,39.0157
231000,1;1.5,171.887
231000,1.5;2,113.559
231000,2;2.5,116.533
231000,2.5;3,99.6695
231000,3;3.5,91.7635
231000,3.5;4,81.3668
231000,4;4.5,72.9267
231000,4.5;5,63.9909
231000,5;5.5,56.6669
231000,5.5;6,48.622
231000,6;6.5,42.4078
231000,6.5;7,35.1456
231000,7;7.5,29.4167
231000,7.5;8,23.6017
231000,8;8.5,18.596
231000,8.5;9,13.4293
231000,9;9.5,9.46747
231000,9.5;10,5.8116
231000,10;10.5,3.54407
231000,10.5;11,2.0985
231000,11;11.5,1.13032
231000,11.5;12,0.546333
231000,12;12.5,0.23966
231000,12.5;13,0.0978913
231000,13;13.5,0.0271931
231000,13.5;14,0.00757547
231000,14;14.5,0.00391846
231000,14.5;15,0
231000,15;15.5,0
231000,15.5;16,0
232000,0;0.5,0
232000,0.5;1,37.1058
232000,1;1.5,178.421
232000,1.5;2,110.462
232000,2;2.5,116.658
232000,2.5;3,100.677
232000,3;3.5,93.5681
232000,3.5;4,82.5534
232000,4;4.5,73.2611
232000,4.5;5,65.5765
232000,5;5.5,56.6957
232000,5.5;6,49.0165
232000,6;6.5,42.0617
232000,6.5;7,35.3202
232000,7;7.5,29.3017
232000,7.5;8,23.3792
232000,8;8.5,18.4394
232000,8.5;9,13.1903
232000,9;9.5,9.24245
232000,9.5;10,5.81662
232000,10;10.5,3.47894
232000,10.5;11,2.02552
232000,11;11.5,1.07752
232000,11.5;12,0.523281
232000,12;12.5,0.2386
232000,12.5;13,0.0851654
232000,13;13.5,0.0271931
232000,13.5;14,0.0134675
232000,14;14.5,0.000783693
232000,14.5;15,0.000731467
232000,15;15.5,0
232000,15.5;16,0
233000,0;0.5,0
233000,0.5;1,32.1948
233000,1;1.5,173.797
233000,1.5;2,112.94
233000,2;2.5,116.063
233000,2.5;3,99.7534
233000,3;3.5,92.6357
233000,3.5;4,80.0785
233000,4;4.5,73.3756
233000,4.5;5,63.9274
233000,5;5.5,56.286
233000,5.5;6,48.6172
233000,6;6.5,41.8703
233000,6.5;7,35.6484
233000,7;7.5,29.229
233000,7.5;8,23.5991
233000,8;8.5,18.4698
233000,8.5;9,13.6787
233000,9;9.5,9.20898
233000,9.5;10,5.83001
233000,10;10.5,3.70007
233000,10.5;11,2.14394
233000,11;11.5,1.1341
233000,11.5;12,0.584369
233000,12;12.5,0.258748
233000,12.5;13,0.115512
233000,13;13.5,0.0344445
233000,13.5;14,0.0134675
233000,14;14.5,0.00313477
233000,14.5;15,0.000731467
233000,15;15.5,0
233000,15.5;16,0
234000,0;0.5,0
234000,0.5;1,35.7417
234000,1;1.5,173.194
234000,1.5;2,112.217
234000,2;2.5,113.245
234000,2.5;3,98.0324
234000,3;3.5,89.989
234000,3.5;4,80.0107
234000,4;4.5,72.2138
234000,4.5;5,62.7857
234000,5;5.5,56.0956
234000,5.5;6,48.7856
234000,6;6.5,41.4264
234000,6.5;7,35.2573
234000,7;7.5,29.1836
234000,7.5;8,23.962
234000,8;8.5,18.6077
234000,8.5;9,14.0403
234000,9;9.5,9.43958
234000,9.5;10,6.27023
234000,10;10.5,3.69855
234000,10.5;11,2.26099
234000,11;11.5,1.18565
234000,11.5;12,0.590132
234000,12;12.5,0.281018
234000,12.5;13,0.0920178
234000,13;13.5,0.0453218
234000,13.5;14,0.00757547
234000,14;14.5,0.00313477
234000,14.5;15,0.000731467
234000,15;15.5,0
234000,15.5;16,0
235000,0;0.5,0
235000,0.5;1,34.6503
235000,1;1.5,174.802
235000,1.5;2,111.03
235000,2;2.5,115.656
235000,2.5;3,96.6473
235000,3;3.5,91.7484
235000,3.5;4,79.649
235000,4;4.5,71.2369
235000,4.5;5,63.3777
235000,5;5.5,55.5821
235000,5.5;6,48.5499
235000,6;6.5,41.3694
235000,6.5;7,36.001
235000,7;7.5,28.999
235000,7.5;8,24.3222
235000,8;8.5,18.6053
235000,8.5;9,14.1089
235000,9;9.5,9.44144
235000,9.5;10,6.061
235000,10;10.5,3.65766
235000,10.5;11,2.19214
235000,11;11.5,1.1429
235000,11.5;12,0.637388
235000,12;12.5,0.243902
235000,12.5;13,0.105723
235000,13;13.5,0.0299124
235000,13.5;14,0.0143092
235000,14;14.5,0.000783693
235000,14.5;15,0.00146293
235000,15;15.5,0
235000,15.5;16,0
236000,0;0.5,0
236000,0.5;1,32.4676
236000,1;1.5,177.014
236000,1.5;2,109.946
236000,2;2.5,115.813
236000,2.5;3,100.089
236000,3;3.5,91.7936
236000,3.5;4,81.5589
236000,4;4.5,71.6593
236000,4.5;5,64.2375
236000,5;5.5,56.7707
236000,5.5;6,48.622
236000,6;6.5,42.1676
236000,6.5;7,35.0793
236000,7;7.5,29.456
236000,7.5;8,23.6017
236000,8;8.5,18.7713
236000,8.5;9,13.7015
236000,9;9.5,9.22758
236000,9.5;10,5.98735
236000,10;10.5,3.59556
236000,10.5;11,2.04756
236000,11;11.5,1.15296
236000,11.5;12,0.524433
236000,12;12.5,0.252386
236000,12.5;13,0.0861443
236000,13;13.5,0.035351
236000,13.5;14,0.00589203
236000,14;14.5,0.00235108
236000,14.5;15,0
236000,15;15.5,0
236000,15.5;16,0
237000,0;0.5,0
237000,0.5;1,30.2849
237000,1;1.5,180.23
237000,1.5;2,111.082
237000,2;2.5,116.877
237000,2.5;3,100.215
237000,3;3.5,92.0642
237000,3.5;4,82.5647
237000,4;4.5,73.0499
237000,4.5;5,65.4003
237000,5;5.5,56.1822
237000,5.5;6,49.6467
237000,6;6.5,41.8255
237000,6.5;7,35.5297
237000,7;7.5,28.9021
237000,7.5;8,23.7236
237000,8;8.5,18.3576
237000,8.5;9,13.396
237000,9;9.5,9.14575
237000,9.5;10,5.80657
237000,10;10.5,3.61222
237000,10.5;11,1.98697
237000,11;11.5,1.09386
237000,11.5;12,0.533654
237000,12;12.5,0.252386
237000,12.5;13,0.0929967
237000,13;13.5,0.035351
237000,13.5;14,0.00841719
237000,14;14.5,0.00470216
237000,14.5;15,0
237000,15;15.5,0
237000,15.5;16,0
238000,0;0.5,0
238000,0.5;1,32.7404
238000,1;1.5,178.723
238000,1.5;2,115.469
238000,2;2.5,117.91
238000,2.5;3,103.216
238000,3;3.5,93.8538
238000,3.5;4,82.9037
238000,4;4.5,74.6693
238000,4.5;5,65.4356
238000,5;5.5,57.5612
238000,5.5;6,49.4014
238000,6;6.5,42.4119
238000,6.5;7,35.3481
238000,7;7.5,29.4046
238000,7.5;8,23.1064
238000,8;8.5,18.1261
238000,8.5;9,12.9887
238000,9;9.5,9.01558
238000,9.5;10,5.58897
238000,10;10.5,3.32446
238000,10.5;11,2.01864
238000,11;11.5,0.984477
238000,11.5;12,0.527891
238000,12;12.5,0.199363
238000,12.5;13,0.0929967
238000,13;13.5,0.0326317
238000,13.5;14,0.00841719
238000,14;14.5,0.00548585
238000,14.5;15,0
238000,15;15.5,0
238000,15.5;16,0
239000,0;0.5,0
239000,0.5;1,37.1058
239000,1;1.5,179.225
239000,1.5;2,113.559
239000,2;2.5,117.691
239000,2.5;3,100.929
239000,3;3.5,92.8613
239000,3.5;4,82.0222
239000,4;4.5,73.666
239000,4.5;5,65.0691
239000,5;5.5,56.9496
239000,5.5;6,49.1945
239000,6;6.5,42.2327
239000,6.5;7,35.596
239000,7;7.5,29.4893
239000,7.5;8,23.6468
239000,8;8.5,18.3716
239000,8.5;9,13.3316
239000,9;9.5,9.01558
239000,9.5;10,5.63249
239000,10;10.5,3.36384
239000,10.5;11,1.98697
239000,11;11.5,1.03225
239000,11.5;12,0.508297
239000,12;12.5,0.21527
239000,12.5;13,0.0881022
239000,13;13.5,0.0371639
239000,13.5;14,0.00673375
239000,14;14.5,0.00391846
239000,14.5;15,0.000731467
239000,15;15.5,0
239000,15.5;16,0
240000,0;0.5,0
240000,0.5;1,34.9231
240000,1;1.5,175.908
240000,1.5;2,113.714
240000,2;2.5,118.756
240000,2.5;3,100.425
240000,3;3.5,94.2147
240000,3.5;4,82.35
240000,4;4.5,73.8332
240000,4.5;5,64.6745
240000,5;5.5,57.6651
240000,5.5;6,48.9636
240000,6;6.5,42.7173
240000,6.5;7,35.0793
240000,7;7.5,29.6346
240000,7.5;8,23.1779
240000,8;8.5,18.3342
240000,8.5;9,13.3503
240000,9;9.5,8.92817
240000,9.5;10,5.79821
240000,10;10.5,3.40927
240000,10.5;11,1.93327
240000,11;11.5,1.05614
240000,11.5;12,0.502534
240000,12;12.5,0.209968
240000,12.5;13,0.0802709
240000,13;13.5,0.0317252
240000,13.5;14,0.00841719
240000,14;14.5,0.000783693
240000,14.5;15,0
240000,15;15.5,0
240000,15.5;16,0
241000,0;0.5,0
241000,0.5;1,33.2861
241000,1;1.5,179.728
241000,1.5;2,113.043
241000,2;2.5,117.503
241000,2.5;3,103.972
241000,3;3.5,93.8237
241000,3.5;4,83.0619
241000,4;4.5,75.391
241000,4.5;5,65.3651
241000,5;5.5,57.7343
241000,5.5;6,49.7141
241000,6;6.5,41.9029
241000,6.5;7,35.6414
241000,7;7.5,29.232
241000,7.5;8,23.456
241000,8;8.5,17.7241
241000,8.5;9,13.4958
241000,9;9.5,8.76081
241000,9.5;10,5.53876
241000,10;10.5,3.28811
241000,10.5;11,1.90986
241000,11;11.5,1.03351
241000,11.5;12,0.494466
241000,12;12.5,0.196182
241000,12.5;13,0.0851654
241000,13;13.5,0.0280995
241000,13.5;14,0.0143092
241000,14;14.5,0.00156739
241000,14.5;15,0.000731467
241000,15;15.5,0
241000,15.5;16,0
242000,0;0.5,0
242000,0.5;1,36.833
242000,1;1.5,176.712
242000,1.5;2,110.978
242000,2;2.5,119.664
242000,2.5;3,100.047
242000,3;3.5,94.3651
242000,3.5;4,82.2822
242000,4;4.5,73.2523
242000,4.5;5,64.2657
242000,5;5.5,57.2092
242000,5.5;6,48.8722
242000,6;6.5,42.587
242000,6.5;7,35.5611
242000,7;7.5,29.1231
242000,7.5;8,23.3898
242000,8;8.5,18.2804
242000,8.5;9,13.4147
242000,9;9.5,9.08996
242000,9.5;10,5.55382
242000,10;10.5,3.62586
242000,10.5;11,1.96356
242000,11;11.5,1.14164
242000,11.5;12,0.500229
242000,12;12.5,0.247083
242000,12.5;13,0.0881022
242000,13;13.5,0.0308188
242000,13.5;14,0.0092589
242000,14;14.5,0.00391846
242000,14.5;15,0.000731467
242000,15;15.5,0
242000,15.5;16,0
243000,0;0.5,0
243000,0.5;1,28.1022
243000,1;1.5,181.135
243000,1.5;2,108.707
243000,2;2.5,120.008
243000,2.5;3,97.8226
243000,3;3.5,92.9515
243000,3.5;4,80.6661
243000,4;4.5,73.71
243000,4.5;5,63.3425
243000,5;5.5,57.1688
243000,5.5;6,48.3815
243000,6;6.5,42.3915
243000,6.5;7,35.5332
243000,7;7.5,29.6316
243000,7.5;8,23.5832
243000,8;8.5,18.5609
243000,8.5;9,13.4792
243000,9;9.5,9.22572
243000,9.5;10,5.80825
243000,10;10.5,3.50923
243000,10.5;11,2.06821
243000,11;11.5,1.08506
243000,11.5;12,0.527891
243000,12;12.5,0.240721
243000,12.5;13,0.104744
243000,13;13.5,0.0317252
243000,13.5;14,0.0092589
243000,14;14.5,0.00470216
243000,14.5;15,0.000731467
243000,15;15.5,0
243000,15.5;16,0
244000,0;0.5,0
244000,0.5;1,38.1972
244000,1;1.5,173.194
244000,1.5;2,113.146
244000,2;2.5,116.658
244000,2.5;3,97.8016
244000,3;3.5,92.4101
244000,3.5;4,81.6154
244000,4;4.5,72.7067
244000,4.5;5,64.1389
244000,5;5.5,56.2745
244000,5.5;6,48.8097
244000,6;6.5,41.4672
244000,6.5;7,35.4424
244000,7;7.5,29.2926
244000,7.5;8,23.4322
244000,8;8.5,18.5282
244000,8.5;9,13.608
244000,9;9.5,9.222
244000,9.5;10,6.03589
244000,10;10.5,3.65463
244000,10.5;11,2.17699
244000,11;11.5,1.17182
244000,11.5;12,0.586674
244000,12;12.5,0.265111
244000,12.5;13,0.103765
244000,13;13.5,0.0380703
244000,13.5;14,0.00841719
244000,14;14.5,0.00391846
244000,14.5;15,0.000731467
244000,15;15.5,0.000684292
244000,15.5;16,0
245000,0;0.5,0
245000,0.5;1,34.1046
245000,1;1.5,179.527
245000,1.5;2,116.037
245000,2;2.5,116.376
245000,2.5;3,102.314
245000,3;3.5,92.4552
245000,3.5;4,83.7174
245000,4;4.5,73.2259
245000,4.5;5,65.7034
245000,5;5.5,56.8342
245000,5.5;6,49.8391
245000,6;6.5,41.6219
245000,6.5;7,35.9137
245000,7;7.5,29.0958
245000,7.5;8,23.4375
245000,8;8.5,18.0981
245000,8.5;9,13.4646
245000,9;9.5,8.93747
245000,9.5;10,5.58228
245000,10;10.5,3.51984
245000,10.5;11,1.91674
245000,11;11.5,1.04734
245000,11.5;12,0.51406
245000,12;12.5,0.207847
245000,12.5;13,0.0939757
245000,13;13.5,0.0244738
245000,13.5;14,0.00757547
