Iteration,Bin,Density,Velocity X,Velocity Y,Velocity Z
500000,12,0.490741,0.215977,-75.8716,0.141233
500000,13,0.49537,-0.788151,-75.3801,-0.5603
500000,14,0.560185,-0.106274,-75.8801,-0.43057
500000,15,0.49537,-0.239885,-76.3397,-0.673782
500000,16,0.583333,0.289491,-76.5149,-0.88922
500000,17,0.449074,0.320881,-75.7134,1.27266
500000,18,0.62963,0.506127,-75.866,-1.40858
500000,19,0.583333,-0.202292,-76.7084,-1.11703
500000,20,0.615741,-0.655359,-77.426,-0.0795759
500000,21,0.546296,0.821238,-77.7975,0.0941166
500000,22,0.578704,0.0395752,-76.3476,1.07152
500000,23,0.611111,0.331226,-75.7486,0.115149
500000,24,0.546296,0.360775,-76.9911,0.0999091
500000,25,0.583333,-1.38558,-77.1389,0.229132
500000,26,0.625,0.191043,-76.9565,0.0854849
500000,27,0.615741,-0.376015,-75.5175,-0.149226
500000,28,0.62963,-0.095638,-76.3779,-1.02494
500000,29,0.560185,-0.15696,-76.4586,0.498844
500000,30,0.578704,0.0751635,-77.0025,-0.896747
500000,31,0.638889,0.658065,-75.2996,0.226375
500000,32,0.555556,-0.27868,-77.2053,0.421565
500000,33,0.648148,-0.0268007,-77.1703,-0.315095
500000,34,0.625,-1.258,-77.7333,0.535219
500000,35,0.643519,-0.456471,-77.2291,-0.411263
500000,36,0.638889,-0.130915,-77.7823,0.734741
500000,37,0.574074,1.92866,-76.4373,-0.26708
500000,38,0.657407,1.19251e-05,-76.8613,0.230202
500000,39,0.689815,-0.517255,-77.0592,-0.868409
500000,40,0.625,-0.148068,-76.7031,0.960117
500000,41,0.592593,-0.762242,-77.3842,0.430449
500000,42,0.564815,-0.287286,-77.2391,0.00859384
500000,43,0.810185,-0.693256,-77.7997,-0.0989017
500000,44,0.0555556,-0.245892,-77.3734,1.53662
500000,45,1.66667,0,0,0
500000,46,-,-,-,-
500000,47,1.66667,0,0,0
500000,48,-,-,-,-
500000,49,-,-,-,-
510000,0,-,-,-,-
510000,1,1.66667,0,0,0
510000,2,-,-,-,-
510000,3,1.66667,0,0,0
510000,4,0.263889,1.34184,-78.1182,-1.29195
510000,5,0.541667,1.05606,-79.6223,-0.88243
510000,6,0.583333,0.58162,-80.4105,0.297583
510000,7,0.532407,0.909892,-79.0735,-0.678187
510000,8,0.513889,-0.0854641,-80.3922,0.436491
510000,9,0.518519,-0.466292,-80.0398,-0.334216
510000,10,0.560185,-0.775702,-78.6669,-0.270962
510000,11,0.486111,0.936517,-79.5748,0.179338
510000,12,0.574074,0.190394,-79.6855,-0.24496
510000,13,0.574074,-0.529105,-79.5341,-0.0469884
510000,14,0.550926,-1.03967,-81.0303,-0.085809
510000,15,0.490741,0.428954,-79.7142,-0.625791
510000,16,0.592593,0.230133,-79.4034,-0.564751
510000,17,0.634259,-0.079589,-80.22,0.739262
510000,18,0.550926,0.37139,-80.115,0.442229
510000,19,0.490741,-0.279963,-81.4512,-0.835924
510000,20,0.578704,-0.286742,-80.8183,-0.439516
510000,21,0.601852,-1.02486,-80.1367,-0.344375
510000,22,0.564815,-0.238943,-80.693,0.138879
510000,23,0.606481,-1.02651,-79.6378,-0.695071
510000,24,0.611111,1.10133,-80.3107,0.521117
510000,25,0.611111,-0.323974,-81.7455,0.154333
510000,26,0.625,0.440519,-79.8615,0.594294
510000,27,0.513889,-0.193148,-80.6898,-0.262127
510000,28,0.703704,0.560886,-80.9147,-0.32762
510000,29,0.546296,-0.726256,-81.0313,-0.0366783
510000,30,0.578704,-0.0471602,-79.6289,0.0509556
510000,31,0.597222,-1.09106,-81.4034,0.200066
510000,32,0.638889,0.105023,-80.2534,-0.362812
510000,33,0.592593,-0.680913,-81.1188,0.228403
510000,34,0.513889,-0.61964,-80.8208,-0.551272
510000,35,0.648148,0.965362,-80.663,-0.208131
510000,36,0.606481,0.0522717,-81.005,0.566569
510000,37,0.615741,0.049925,-81.4192,0.645268
510000,38,0.643519,1.73328,-80.6259,-0.336143
510000,39,0.564815,0.262621,-80.8267,-0.331926
510000,40,0.648148,-0.00823499,-80.5942,0.614444
510000,41,0.643519,-0.29622,-81.1173,-0.526294
510000,42,0.564815,0.215646,-80.771,0.0118686
510000,43,0.787037,0.507701,-81.601,0.00639982
510000,44,0.0833333,1.84763,-81.3823,-0.292382
510000,45,1.66667,0,0,0
510000,46,-,-,-,-
510000,47,1.66667,0,0,0
510000,48,-,-,-,-
510000,49,-,-,-,-
520000,0,-,-,-,-
520000,1,1.66667,0,0,0
520000,2,-,-,-,-
520000,3,1.66667,0,0,0
520000,4,0.393519,-1.14469,-83.9307,0.173723
520000,5,0.583333,0.308545,-82.8549,-0.0032242
520000,6,0.583333,0.7471,-84.2977,0.904956
520000,7,0.550926,0.277585,-82.4135,0.370161
520000,8,0.527778,-0.895027,-83.2466,0.0969654
520000,9,0.513889,0.182483,-83.1627,0.073292
520000,10,0.518519,-1.13408,-83.2426,0.502123
520000,11,0.50463,0.933143,-84.2254,-0.957746
520000,12,0.601852,-0.498784,-83.6916,-0.466616
520000,13,0.546296,0.365915,-83.6339,-0.250545
520000,14,0.564815,0.427493,-84.9898,-1.2754
520000,15,0.597222,-0.929547,-84.5488,-0.0254558
520000,16,0.555556,0.148777,-84.8686,0.405095
520000,17,0.523148,0.355703,-84.1302,0.310084
520000,18,0.574074,-0.152489,-84.0456,0.578544
520000,19,0.569444,0.907993,-84.6229,-0.38433
520000,20,0.578704,-0.102793,-84.318,-0.339037
520000,21,0.62037,0.568652,-84.4484,-0.672645
520000,22,0.62037,0.19348,-84.5422,0.122708
520000,23,0.560185,0.714464,-83.7709,-0.332661
520000,24,0.611111,-0.20572,-84.3408,-0.442419
520000,25,0.587963,-0.497637,-84.193,-0.540281
520000,26,0.597222,0.0342657,-84.8634,0.508899
520000,27,0.560185,0.0982206,-84.462,-0.630755
520000,28,0.574074,1.13753,-84.1518,0.745423
520000,29,0.583333,-0.157862,-83.9983,-0.252284
520000,30,0.652778,0.101705,-83.9674,-0.153824
520000,31,0.555556,-0.359488,-85.1846,0.226484
520000,32,0.615741,-0.134027,-84.6009,0.116397
520000,33,0.638889,-0.766849,-84.2829,0.111344
520000,34,0.555556,0.319227,-84.8287,0.68173
520000,35,0.597222,0.350187,-85.6431,-0.162105
520000,36,0.611111,0.635667,-84.4792,-0.297226
520000,37,0.583333,-0.370339,-84.4966,-0.528406
520000,38,0.592593,-0.392455,-85.387,0.380603
520000,39,0.583333,-0.0774546,-84.237,0.650737
520000,40,0.532407,-0.0752754,-86.507,-0.078396
520000,41,0.601852,0.15481,-83.8884,-0.195273
520000,42,0.564815,-0.0404408,-84.8995,0.0219139
520000,43,0.768519,0.120552,-84.8837,-0.360145
520000,44,0.0925926,2.35889,-84.6145,0.716891
520000,45,1.66667,0,0,0
520000,46,-,-,-,-
520000,47,1.66667,0,0,0
520000,48,-,-,-,-
520000,49,-,-,-,-
530000,0,-,-,-,-
530000,1,1.66667,0,0,0
530000,2,-,-,-,-
530000,3,1.66667,0,0,0
530000,4,0.287037,-0.22744,-87.1029,-1.07638
530000,5,0.62963,0.112325,-88.0413,-0.205447
530000,6,0.555556,-0.555001,-87.5533,-0.593403
530000,7,0.569444,-0.818064,-87.6237,-1.36571
530000,8,0.574074,0.335096,-87.9153,-1.09307
530000,9,0.597222,0.950372,-87.0938,-0.46346
530000,10,0.564815,0.111708,-88.0454,-0.495596
530000,11,0.541667,-1.13762,-87.1782,-0.648671
530000,12,0.518519,0.22786,-87.4992,0.448521
530000,13,0.560185,0.23049,-88.7137,-0.254161
530000,14,0.564815,0.105259,-87.7253,0.440804
530000,15,0.560185,0.333797,-87.6272,-0.33242
530000,16,0.587963,-0.380984,-88.3213,-0.660567
530000,17,0.592593,0.489108,-87.6647,0.995787
530000,18,0.560185,-0.708654,-87.9765,0.363234
530000,19,0.527778,0.0590075,-88.0131,-0.184891
530000,20,0.634259,-1.12148,-89.2305,0.292604
530000,21,0.583333,-0.508009,-88.2394,0.809713
530000,22,0.611111,0.392714,-88.8031,0.34138
530000,23,0.546296,0.39306,-87.0188,-0.902219
530000,24,0.634259,-0.83961,-88.8934,-0.00837216
530000,25,0.555556,-0.42996,-87.923,-0.524915
530000,26,0.597222,-0.47416,-88.8664,1.1355
530000,27,0.592593,-1.31869,-88.6235,-0.161506
530000,28,0.587963,0.113761,-87.9973,-0.865724
530000,29,0.546296,-0.157866,-88.1076,0.395799
530000,30,0.611111,0.673828,-88.3977,0.376513
530000,31,0.569444,-0.262874,-89.2459,1.18651
530000,32,0.606481,-0.791298,-89.5661,-0.344473
530000,33,0.523148,0.566901,-88.205,0.280149
530000,34,0.648148,-0.468171,-88.5578,-0.717996
530000,35,0.62037,-0.821377,-88.6381,-0.810514
530000,36,0.513889,1.04723,-89.1016,-0.643324
530000,37,0.592593,-0.506111,-87.759,-1.79206
530000,38,0.62037,0.20582,-88.4912,0.128609
530000,39,0.564815,0.54724,-89.3486,-0.372104
530000,40,0.578704,0.814764,-87.8165,-0.0102788
530000,41,0.597222,-0.0618556,-88.481,0.496865
530000,42,0.638889,0.618617,-88.6568,0.56582
530000,43,0.708333,0.513882,-88.6645,0.0715681
530000,44,0.0740741,0.419867,-86.4132,1.8789
530000,45,1.66667,0,0,0
530000,46,-,-,-,-
530000,47,1.66667,0,0,0
530000,48,-,-,-,-
530000,49,-,-,-,-
540000,0,-,-,-,-
540000,1,1.66667,0,0,0
540000,2,-,-,-,-
540000,3,1.66667,0,0,0
540000,4,0.393519,0.357175,-91.6554,-0.321454
540000,5,0.569444,0.260888,-90.9874,0.388164
540000,6,0.587963,0.543935,-91.9049,0.837144
540000,7,0.550926,0.425712,-91.916,0.138578
540000,8,0.583333,-0.98068,-91.798,-0.540911
540000,9,0.546296,0.250096,-91.9102,0.341599
540000,10,0.634259,0.32623,-90.9712,-0.046341
540000,11,0.513889,-0.568811,-91.0584,-0.696805
540000,12,0.560185,-0.11278,-92.7883,0.0164233
540000,13,0.592593,0.172892,-91.0704,0.283028
540000,14,0.564815,-0.402082,-92.4759,-0.206148
540000,15,0.518519,0.0253149,-93.4648,0.458668
540000,16,0.62963,-0.577325,-92.6868,-0.242647
540000,17,0.555556,1.20505,-92.2342,0.280481
540000,18,0.550926,-0.397048,-92.9554,-0.328906
540000,19,0.625,-0.201381,-92.4891,-0.704138
540000,20,0.578704,0.347057,-91.9309,0.88304
540000,21,0.583333,-0.676696,-91.7398,1.42824
540000,22,0.643519,-0.119541,-93.007,0.0852977
540000,23,0.62037,0.597386,-92.5034,0.584324
540000,24,0.62037,0.0471443,-92.141,-0.913243
540000,25,0.564815,-0.17995,-92.7334,-1.03801
540000,26,0.537037,0.106203,-91.7481,-0.0286907
540000,27,0.583333,1.04887,-91.6654,0.861119
540000,28,0.569444,0.314209,-92.1624,-0.740754
540000,29,0.634259,0.378944,-92.248,0.185222
540000,30,0.606481,0.356912,-92.0216,0.344663
540000,31,0.560185,0.484682,-92.9074,0.362302
540000,32,0.62037,-0.26981,-92.1752,0.259716
540000,33,0.578704,-0.47928,-92.0632,0.785924
540000,34,0.560185,2.06807,-92.5496,-0.574429
540000,35,0.560185,-0.00228666,-92.1198,0.433624
540000,36,0.560185,0.0696564,-93.2536,0.44305
540000,37,0.555556,-0.308943,-92.0657,-0.275936
540000,38,0.532407,0.114096,-91.8659,-0.219108
540000,39,0.643519,-0.0655145,-92.0812,-1.11144
540000,40,0.486111,0.0412678,-92.0637,-0.968676
540000,41,0.606481,-0.10986,-92.0709,-0.270302
540000,42,0.555556,-0.664879,-92.7167,-1.08372
540000,43,0.731481,0.216789,-92.5049,0.530058
540000,44,0.0787037,-2.09141,-91.8764,-0.608771
540000,45,1.66667,0,0,0
540000,46,-,-,-,-
540000,47,1.66667,0,0,0
540000,48,-,-,-,-
540000,49,-,-,-,-
550000,0,-,-,-,-
550000,1,1.66667,0,0,0
550000,2,-,-,-,-
550000,3,1.66667,0,0,0
550000,4,0.37963,-1.51568,-96.084,-0.857295
550000,5,0.564815,-0.30537,-95.3767,-1.06964
550000,6,0.50463,-1.26382,-96.1349,0.683831
550000,7,0.569444,0.326819,-94.8326,0.176257
550000,8,0.601852,-0.145168,-95.9314,-0.460364
550000,9,0.587963,0.404033,-96.0122,-0.191555
550000,10,0.564815,0.444324,-95.9923,0.249802
550000,11,0.555556,-0.758548,-95.7668,-0.292666
550000,12,0.634259,0.0244875,-95.6918,-0.235825
550000,13,0.574074,-0.437786,-95.74,-0.0138537
550000,14,0.583333,-0.223499,-96.0337,-0.324061
550000,15,0.583333,0.688387,-95.9797,0.0846492
550000,16,0.50463,-0.172735,-96.5406,0.368347
550000,17,0.62963,0.0626255,-95.9325,-0.363579
550000,18,0.574074,-0.382291,-96.1063,0.60533
550000,19,0.601852,-0.52401,-96.3209,0.700351
550000,20,0.583333,-0.297331,-96.3793,0.530976
550000,21,0.532407,-0.40898,-97.1124,0.307094
550000,22,0.611111,-0.474533,-96.941,-0.243735
550000,23,0.569444,0.363195,-97.3856,0.783576
550000,24,0.634259,0.615157,-96.4355,-1.97895
550000,25,0.550926,0.671937,-96.2818,-0.949994
550000,26,0.564815,-0.376142,-95.8965,1.31789
550000,27,0.62963,-0.196459,-96.2125,1.15325
550000,28,0.574074,0.822355,-96.0353,-0.0884197
550000,29,0.578704,0.367952,-95.487,-0.352048
550000,30,0.62963,1.26593,-96.2708,0.221549
550000,31,0.560185,-0.0805773,-94.9446,-1.16462
550000,32,0.587963,0.503484,-96.7656,0.58997
550000,33,0.537037,0.437694,-95.086,-0.241366
550000,34,0.606481,0.794384,-96.1331,-0.494108
550000,35,0.615741,0.0821985,-96.0623,0.544536
550000,36,0.601852,0.0736768,-96.8391,0.661773
550000,37,0.546296,-0.528329,-96.2027,0.134572
550000,38,0.560185,0.12643,-96.1612,0.282724
550000,39,0.532407,-0.756565,-95.5995,0.0891512
550000,40,0.578704,-0.485023,-96.4887,-0.813911
550000,41,0.574074,0.268568,-95.3486,0.557039
550000,42,0.555556,-0.249974,-96.0286,-0.0465672
550000,43,0.777778,-0.573061,-97.1573,0.105127
550000,44,0.0416667,4.53038,-97.0225,-2.33156
550000,45,1.66667,0,0,0
550000,46,-,-,-,-
550000,47,1.66667,0,0,0
550000,48,-,-,-,-
550000,49,-,-,-,-
560000,0,-,-,-,-
560000,1,1.66667,0,0,0
560000,2,-,-,-,-
560000,3,1.66667,0,0,0
560000,4,0.282407,-0.72762,-98.8952,-0.0386671
560000,5,0.62963,-0.122488,-99.0322,-0.220453
560000,6,0.564815,0.484709,-100.357,0.18484
560000,7,0.583333,-0.285166,-99.4039,-0.822435
560000,8,0.523148,0.753825,-100.757,-0.819882
560000,9,0.615741,-0.592647,-99.3756,-0.751336
560000,10,0.560185,0.358678,-99.7835,-0.266644
560000,11,0.592593,0.500479,-100.077,-0.100305
560000,12,0.592593,-0.0167835,-99.4122,0.353522
560000,13,0.560185,-0.245128,-100.707,0.702901
560000,14,0.569444,0.677001,-99.8271,-0.0255393
560000,15,0.523148,0.637791,-100.592,-0.354682
560000,16,0.574074,-0.223311,-99.8934,-0.0303294
560000,17,0.62963,0.224399,-100.866,0.219203
560000,18,0.550926,0.0766065,-99.9124,1.12922
560000,19,0.606481,-0.228808,-99.4902,-0.437928
560000,20,0.606481,0.702794,-99.7616,-0.743911
560000,21,0.546296,-0.259832,-100.635,-0.346524
560000,22,0.564815,0.234127,-99.7829,0.349079
560000,23,0.592593,-0.112902,-100.261,0.196921
560000,24,0.587963,-0.194036,-100.343,-0.219512
560000,25,0.611111,-0.239156,-100.302,0.023853
560000,26,0.541667,0.274652,-99.5274,-0.143156
560000,27,0.574074,0.585655,-99.5589,0.438096
560000,28,0.587963,-0.470166,-99.7684,0.695832
560000,29,0.578704,-0.263218,-100.039,0.275949
560000,30,0.601852,-0.58858,-101.079,0.286502
560000,31,0.569444,-0.976107,-100.489,-0.531232
560000,32,0.587963,0.0164578,-100.129,-0.234077
560000,33,0.569444,-1.28698,-100.564,0.410019
560000,34,0.555556,-0.424752,-100.232,-0.417822
560000,35,0.62037,0.952987,-100.055,0.0558934
560000,36,0.587963,-0.21377,-100.278,0.0541713
560000,37,0.611111,1.04906,-100.957,0.303174
560000,38,0.569444,0.101339,-100.081,0.0399741
560000,39,0.560185,0.244779,-99.5,-0.0620649
560000,40,0.689815,-0.0437166,-99.6798,0.629515
560000,41,0.537037,0.338803,-101.204,-0.852629
560000,42,0.597222,0.437573,-99.079,0.108835
560000,43,0.671296,1.06684,-99.8745,0.659874
560000,44,0.0694444,-1.43531,-101.769,-1.96384
560000,45,1.66667,0,0,0
560000,46,-,-,-,-
560000,47,1.66667,0,0,0
560000,48,-,-,-,-
560000,49,-,-,-,-
570000,0,-,-,-,-
570000,1,1.66667,0,0,0
570000,2,-,-,-,-
570000,3,1.66667,0,0,0
570000,4,0.324074,-0.274972,-103.046,0.780043
570000,5,0.657407,-0.0176763,-103.261,-0.274393
570000,6,0.564815,0.408024,-102.853,0.141973
570000,7,0.564815,-0.425624,-104.552,-0.330027
570000,8,0.537037,1.47478,-103.813,0.614512
570000,9,0.537037,0.275381,-104.021,1.18897
570000,10,0.578704,-0.120833,-102.856,1.38829
570000,11,0.550926,0.407481,-103.985,-0.69796
570000,12,0.625,-0.695078,-104.521,1.03101
570000,13,0.50463,-0.163784,-104.904,0.41878
570000,14,0.625,-0.118109,-104.567,0.524181
570000,15,0.518519,0.325381,-103.932,0.172007
570000,16,0.560185,-1.20869,-103.578,0.00939266
570000,17,0.62963,-1.59546,-103.313,0.416183
570000,18,0.592593,0.392286,-104.162,-0.343203
570000,19,0.625,0.296917,-104.406,-0.965387
570000,20,0.555556,0.0670244,-104.964,0.263109
570000,21,0.574074,0.806809,-105.167,-0.319181
570000,22,0.587963,0.565853,-103.544,0.0633845
570000,23,0.532407,0.698087,-104.773,-0.100342
570000,24,0.634259,0.211325,-103.682,0.506868
570000,25,0.685185,0.386084,-103.891,0.237087
570000,26,0.523148,-0.287936,-103.603,-0.722433
570000,27,0.634259,0.307811,-103.193,-0.579585
570000,28,0.597222,-0.518726,-104.162,-0.46568
570000,29,0.583333,-0.795069,-104.228,0.128938
570000,30,0.601852,0.549914,-103.913,-0.3114
570000,31,0.546296,0.489001,-104.007,0.223879
570000,32,0.587963,-0.836496,-103.731,1.03178
570000,33,0.560185,0.766889,-103.938,-0.227505
570000,34,0.634259,-0.833611,-103.068,0.05192
570000,35,0.541667,0.016188,-104.479,-0.503764
570000,36,0.62963,-0.729527,-104.812,0.00424539
570000,37,0.587963,-0.0895693,-103.574,-0.00557964
570000,38,0.564815,-0.200085,-104.464,0.161933
570000,39,0.587963,-0.18731,-104.325,0.399396
570000,40,0.555556,0.715017,-103.824,0.511893
570000,41,0.550926,-0.198687,-104.4,-0.925856
570000,42,0.513889,-0.295575,-104.168,-0.0637068
570000,43,0.712963,-0.600371,-104.114,1.24982
570000,44,0.0694444,1.0593,-103.921,-1.20694
570000,45,1.66667,0,0,0
570000,46,-,-,-,-
570000,47,1.66667,0,0,0
570000,48,-,-,-,-
570000,49,-,-,-,-
580000,0,-,-,-,-
580000,1,1.66667,0,0,0
580000,2,-,-,-,-
580000,3,1.66667,0,0,0
580000,4,0.398148,-1.13131,-108.822,-0.547237
580000,5,0.615741,-0.245342,-108.598,1.15775
580000,6,0.509259,0.192826,-108.973,-0.31073
580000,7,0.578704,1.56112,-107.902,0.414098
580000,8,0.564815,1.0236,-107.428,0.256177
580000,9,0.578704,-0.539948,-106.391,0.630877
580000,10,0.560185,-0.156094,-108.651,0.122182
580000,11,0.587963,0.728893,-107.734,0.19137
580000,12,0.527778,1.05106,-107.176,-0.221359
580000,13,0.564815,-0.221157,-106.995,-0.419445
580000,14,0.574074,-0.63135,-108.449,-0.624713
580000,15,0.509259,-0.540937,-108.701,0.165145
580000,16,0.550926,0.215389,-108.135,-0.176333
580000,17,0.587963,-0.0879919,-106.973,0.337666
580000,18,0.578704,-0.761578,-107.531,0.354703
580000,19,0.574074,-0.283795,-107.076,0.0503381
580000,20,0.523148,-0.23095,-107.248,0.00742946
580000,21,0.578704,1.04562,-107.771,0.222817
580000,22,0.62963,-0.736642,-108.189,1.56384
580000,23,0.555556,0.432756,-107.807,0.524098
580000,24,0.648148,-0.152195,-108.506,-0.481978
580000,25,0.546296,-0.691787,-108.69,-1.30588
580000,26,0.574074,0.454606,-107.537,0.0356255
580000,27,0.606481,0.0860515,-108.641,0.151119
580000,28,0.62037,0.243208,-107.672,0.220819
580000,29,0.532407,-0.461129,-107.985,-0.889106
580000,30,0.601852,-0.0262594,-107.229,-0.480105
580000,31,0.615741,0.658357,-109.05,0.181633
580000,32,0.541667,1.11097,-108.547,0.467872
580000,33,0.597222,0.444357,-108.379,-1.12486
580000,34,0.699074,0.623857,-107.844,0.0413763
580000,35,0.532407,-0.183673,-108.748,0.35324
580000,36,0.638889,-0.928492,-108.616,-0.0517702
580000,37,0.555556,0.283064,-107.965,-0.110495
580000,38,0.560185,-0.0942442,-107.689,0.331537
580000,39,0.569444,-0.37427,-107.366,-0.378621
580000,40,0.569444,-0.0142287,-107.9,-0.286488
580000,41,0.657407,0.81754,-108.489,0.589343
580000,42,0.574074,-0.698985,-106.564,0.221903
580000,43,0.726852,-0.174366,-108.026,-0.55817
580000,44,0.0324074,0.145775,-109.624,0.083716
580000,45,1.66667,0,0,0
580000,46,-,-,-,-
580000,47,1.66667,0,0,0
580000,48,-,-,-,-
580000,49,-,-,-,-
590000,0,-,-,-,-
590000,1,1.66667,0,0,0
590000,2,-,-,-,-
590000,3,1.66667,0,0,0
590000,4,0.356481,0.0113539,-112.648,0.479496
590000,5,0.611111,-0.399613,-111.658,0.273058
590000,6,0.560185,0.449097,-112.285,-0.171786
590000,7,0.555556,0.0941907,-112.279,0.505724
590000,8,0.615741,-0.794373,-112.595,-1.09931
590000,9,0.523148,0.478906,-111.325,1.07419
590000,10,0.546296,0.561887,-111.346,-0.813155
590000,11,0.597222,0.547592,-112.055,-0.0701811
590000,12,0.578704,-0.717157,-111.269,-0.438638
590000,13,0.587963,0.0794572,-111.755,1.08353
590000,14,0.569444,0.263796,-111.189,0.385412
590000,15,0.634259,0.0410379,-112.33,-0.441678
590000,16,0.592593,0.633404,-111.005,0.882819
590000,17,0.597222,-0.0969104,-112.375,1.04174
590000,18,0.546296,-0.439839,-111.386,0.704437
590000,19,0.587963,-0.134107,-112.101,-0.0300622
590000,20,0.611111,-0.677399,-112.686,-0.535371
590000,21,0.615741,0.681126,-112.169,-0.400013
590000,22,0.611111,-0.432559,-112.42,0.901142
590000,23,0.569444,-0.00448435,-111.471,0.561717
590000,24,0.569444,-0.827576,-112.339,0.245486
590000,25,0.601852,-0.00544376,-111.725,0.286281
590000,26,0.578704,0.96245,-112.249,-0.189425
590000,27,0.587963,0.348087,-111.915,0.216146
590000,28,0.560185,0.487911,-112.137,-0.0124302
590000,29,0.587963,-0.324299,-112.374,-0.191074
590000,30,0.513889,0.0260142,-111.468,0.512954
590000,31,0.578704,0.276165,-112.113,-0.669565
590000,32,0.518519,0.14831,-111.856,-0.342132
590000,33,0.583333,0.881666,-112.003,-0.40165
590000,34,0.615741,-0.0670646,-112.241,0.547819
590000,35,0.587963,-0.507527,-111.292,-1.67621
590000,36,0.611111,-1.56538,-111.929,0.248584
590000,37,0.587963,0.856345,-111.429,0.817965
590000,38,0.583333,-0.190623,-111.338,-0.604941
590000,39,0.578704,0.386342,-112.35,0.411075
590000,40,0.537037,-0.0799175,-111.361,-1.32427
590000,41,0.587963,1.08242,-111.231,-1.10738
590000,42,0.50463,0.337151,-111.539,-0.958833
590000,43,0.740741,0.707149,-112.645,0.346946
590000,44,0.0648148,0.852873,-111.162,1.67825
590000,45,1.66667,0,0,0
590000,46,-,-,-,-
590000,47,1.66667,0,0,0
590000,48,-,-,-,-
590000,49,-,-,-,-
600000,0,-,-,-,-
600000,1,1.66667,0,0,0
600000,2,-,-,-,-
600000,3,1.66667,0,0,0
600000,4,0.287037,-1.74396,-116.974,-0.625505
600000,5,0.662037,0.00730818,-116.414,-0.279835
600000,6,0.578704,0.384234,-115.134,0.210735
600000,7,0.564815,-0.117994,-115.628,-0.948606
600000,8,0.550926,0.913588,-116.115,-0.570207
600000,9,0.601852,-0.587335,-115.914,-0.326934
600000,10,0.583333,1.5582,-114.994,0.552312
600000,11,0.537037,-0.823435,-116.122,1.19432
600000,12,0.569444,0.80097,-115.975,-0.406749
600000,13,0.550926,0.633528,-115.6,-0.347524
600000,14,0.606481,0.358757,-115.881,0.373162
600000,15,0.467593,0.622846,-115.274,0.491212
600000,16,0.643519,0.265322,-115.631,1.03074
600000,17,0.611111,0.594307,-116.032,1.00813
600000,18,0.569444,-0.192957,-116.398,0.892165
600000,19,0.625,-0.665198,-116.841,-1.0603
600000,20,0.550926,-0.228455,-114.552,-0.0328855
600000,21,0.583333,-0.357143,-115.85,0.525462
600000,22,0.569444,-0.766346,-116.445,0.306505
600000,23,0.578704,0.76566,-115.882,-0.502296
600000,24,0.611111,0.296716,-115.054,0.0432722
600000,25,0.606481,0.699708,-115.662,0.173747
600000,26,0.5,0.0576026,-115.391,-0.63302
600000,27,0.606481,0.106157,-116.64,0.444673
600000,28,0.574074,-0.680356,-116.673,-0.740434
600000,29,0.592593,0.0647704,-116.123,0.271672
600000,30,0.597222,0.405597,-115.954,0.122058
600000,31,0.583333,1.50194,-116.523,0.781405
600000,32,0.62037,0.290879,-116.641,0.680213
600000,33,0.550926,-0.165403,-115.373,-0.853692
600000,34,0.62963,-1.6702,-116.46,0.583756
600000,35,0.555556,-0.0546768,-115.711,0.564496
600000,36,0.546296,0.46042,-115.671,-1.25867
600000,37,0.62963,-0.0220644,-114.828,0.354595
600000,38,0.537037,-0.185172,-115.942,-0.109391
600000,39,0.657407,-0.431948,-116.166,-0.471168
600000,40,0.546296,0.0100718,-116.076,0.75218
600000,41,0.574074,0.479785,-114.994,0.00401096
600000,42,0.592593,0.444392,-115.116,-0.575744
600000,43,0.675926,0.413124,-115.782,-1.27943
600000,44,0.0694444,-0.0292582,-115.789,-1.36699
600000,45,1.66667,0,0,0
600000,46,-,-,-,-
600000,47,1.66667,0,0,0
600000,48,-,-,-,-
600000,49,-,-,-,-
610000,0,-,-,-,-
610000,1,1.66667,0,0,0
610000,2,-,-,-,-
610000,3,1.66667,0,0,0
610000,4,0.324074,-1.1164,-119.9,0.536403
610000,5,0.643519,-0.262957,-119.659,0.174168
610000,6,0.532407,0.85408,-119.744,-0.451759
610000,7,0.560185,0.214985,-120.003,-0.23927
610000,8,0.569444,-0.0930366,-119.133,0.541623
610000,9,0.583333,0.295724,-119.684,-0.567255
610000,10,0.601852,-0.064147,-119.159,-0.0374645
610000,11,0.532407,-0.0536763,-119.871,0.646971
610000,12,0.592593,0.017215,-119.988,0.461781
610000,13,0.606481,-0.243707,-119.308,0.591939
610000,14,0.615741,-0.277649,-119.846,1.06398
610000,15,0.550926,-1.05604,-119.6,-0.16421
610000,16,0.615741,0.469172,-120.819,0.699107
610000,17,0.638889,-0.686354,-120.55,-0.79188
610000,18,0.527778,0.290345,-120.03,0.061568
610000,19,0.560185,-1.37846,-119.485,-0.251062
610000,20,0.592593,-0.19449,-120.625,0.597074
610000,21,0.523148,-0.157817,-119.416,0.0503747
610000,22,0.592593,-0.16271,-119.974,0.173127
610000,23,0.601852,-0.232019,-119.746,-0.119041
610000,24,0.601852,0.0962066,-118.591,-0.367049
610000,25,0.592593,-0.729439,-119.685,-0.474256
610000,26,0.569444,-0.227191,-119.954,-0.152677
610000,27,0.532407,0.321912,-120.154,-0.161801
610000,28,0.569444,-0.899304,-119.433,0.19218
610000,29,0.652778,0.0400037,-120.757,0.164781
